Date,State,TotalSamples,Negative,Positive,Sno,Population,Rural population,Urban population,Area,Density,Gender Ratio,density_Group
2020-05-10,Assam,18002.0,16236.0,63.0,15,31205576,26807034,4398542,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954,Dense2
2020-05-11,Assam,19589.0,17813.0,65.0,15,31205576,26807034,4398542,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954,Dense2
2020-05-12,Assam,21791.0,19211.0,65.0,15,31205576,26807034,4398542,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954,Dense2
2020-05-14,Assam,25824.0,23178.0,87.0,15,31205576,26807034,4398542,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954,Dense2
2020-05-15,Assam,28178.0,25431.0,87.0,15,31205576,26807034,4398542,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954,Dense2
2020-05-16,Assam,31276.0,28332.0,92.0,15,31205576,26807034,4398542,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954,Dense2
2020-05-17,Assam,34376.0,32035.0,98.0,15,31205576,26807034,4398542,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954,Dense2
2020-05-18,Assam,37898.0,35159.0,107.0,15,31205576,26807034,4398542,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954,Dense2
2020-05-19,Assam,41116.0,38138.0,142.0,15,31205576,26807034,4398542,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954,Dense2
2020-05-20,Assam,47084.0,42729.0,171.0,15,31205576,26807034,4398542,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954,Dense2
2020-05-21,Assam,51730.0,46442.0,204.0,15,31205576,26807034,4398542,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954,Dense2
2020-05-22,Assam,55791.0,50450.0,260.0,15,31205576,26807034,4398542,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954,Dense2
2020-05-23,Assam,60405.0,54185.0,330.0,15,31205576,26807034,4398542,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954,Dense2
2020-05-24,Assam,66444.0,58972.0,379.0,15,31205576,26807034,4398542,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954,Dense2
2020-05-25,Assam,70029.0,62244.0,527.0,15,31205576,26807034,4398542,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954,Dense2
2020-05-26,Assam,72654.0,66562.0,617.0,15,31205576,26807034,4398542,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954,Dense2
2020-05-29,Assam,92390.0,84933.0,1025.0,15,31205576,26807034,4398542,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954,Dense2
2020-05-30,Assam,101257.0,91248.0,1186.0,15,31205576,26807034,4398542,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954,Dense2
2020-05-31,Assam,109097.0,101006.0,1273.0,15,31205576,26807034,4398542,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954,Dense2
2020-06-02,Assam,120375.0,111229.0,1514.0,15,31205576,26807034,4398542,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954,Dense2
2020-06-03,Assam,126726.0,117650.0,1673.0,15,31205576,26807034,4398542,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954,Dense2
2020-06-04,Assam,133029.0,122618.0,1989.0,15,31205576,26807034,4398542,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954,Dense2
2020-06-06,Assam,146605.0,136154.0,2398.0,15,31205576,26807034,4398542,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954,Dense2
2020-06-07,Assam,153326.0,142192.0,2566.0,15,31205576,26807034,4398542,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954,Dense2
2020-06-09,Assam,169842.0,159760.0,2938.0,15,31205576,26807034,4398542,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954,Dense2
2020-06-11,Assam,181108.0,171070.0,3320.0,15,31205576,26807034,4398542,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954,Dense2
2020-06-12,Assam,188090.0,177989.0,3499.0,15,31205576,26807034,4398542,"78,438 km2 (30,285 sq mi)","397/km2 (1,030/sq mi)",954,Dense2
2020-04-05,Bihar,3037.0,2299.0,33.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-04-08,Bihar,4596.0,,39.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-04-09,Bihar,4991.0,,44.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-04-10,Bihar,5457.0,,61.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-04-11,Bihar,6250.0,,62.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-04-12,Bihar,6703.0,,65.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-04-13,Bihar,7263.0,,66.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-04-14,Bihar,7727.0,,63.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-04-15,Bihar,8263.0,,67.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-04-16,Bihar,8846.0,,73.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-04-17,Bihar,9486.0,,84.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-04-18,Bihar,10130.0,,86.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-04-19,Bihar,10745.0,,93.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-04-20,Bihar,11319.0,,97.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-04-21,Bihar,11999.0,,116.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-04-22,Bihar,12978.0,,137.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-04-23,Bihar,13785.0,,149.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-04-24,Bihar,14924.0,,177.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-04-25,Bihar,15885.0,,239.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-04-26,Bihar,17041.0,,256.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-04-27,Bihar,18179.0,,329.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-04-28,Bihar,19790.0,,347.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-04-29,Bihar,21180.0,,384.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-04-30,Bihar,22672.0,,410.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-01,Bihar,24118.0,,467.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-02,Bihar,25724.0,,477.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-03,Bihar,26951.0,,486.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-04,Bihar,28345.0,,526.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-05,Bihar,28791.0,,530.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-06,Bihar,29328.0,,540.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-07,Bihar,29841.0,,548.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-08,Bihar,30320.0,,565.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-09,Bihar,31552.0,,586.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-10,Bihar,32670.0,,654.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-11,Bihar,34662.0,,715.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-12,Bihar,37430.0,,797.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-13,Bihar,39149.0,,910.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-14,Bihar,40782.0,,971.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-15,Bihar,42645.0,,1011.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-16,Bihar,44340.0,,1084.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-17,Bihar,45729.0,,1194.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-18,Bihar,46996.0,,1392.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-19,Bihar,50563.0,,1496.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-20,Bihar,53361.0,,1608.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-21,Bihar,55692.0,,1882.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-22,Bihar,58481.0,,2099.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-23,Bihar,61220.0,,2345.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-24,Bihar,63741.0,,2508.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-27,Bihar,68262.0,,3011.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-28,Bihar,70275.0,,3107.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-29,Bihar,72256.0,,3277.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-30,Bihar,73929.0,,3512.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-05-31,Bihar,75737.0,,3693.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-06-01,Bihar,78090.0,,3873.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-06-02,Bihar,81413.0,,4050.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-06-03,Bihar,84729.0,,4274.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-06-04,Bihar,88313.0,,4421.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-06-05,Bihar,91903.0,,4552.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-06-06,Bihar,95473.0,,4746.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-06-07,Bihar,99108.0,,4973.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-06-08,Bihar,102318.0,,5177.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-06-09,Bihar,105588.0,,5365.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-06-10,Bihar,109483.0,,5584.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-06-11,Bihar,113225.0,,5808.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-06-12,Bihar,116671.0,,6044.0,3,104099452,92341436,11758016,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918,Dense4
2020-04-02,Chandigarh,124.0,98.0,19.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-04-08,Chandigarh,184.0,162.0,19.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-04-10,Chandigarh,223.0,199.0,20.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-04-11,Chandigarh,264.0,223.0,20.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-04-12,Chandigarh,279.0,247.0,22.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-04-13,Chandigarh,296.0,263.0,22.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-04-14,Chandigarh,309.0,285.0,22.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-04-15,Chandigarh,317.0,293.0,22.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-04-16,Chandigarh,337.0,315.0,22.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-04-17,Chandigarh,358.0,335.0,22.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-04-18,Chandigarh,381.0,348.0,24.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-04-19,Chandigarh,430.0,388.0,27.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-04-20,Chandigarh,453.0,417.0,27.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-04-21,Chandigarh,497.0,445.0,28.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-04-22,Chandigarh,529.0,492.0,28.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-04-23,Chandigarh,599.0,557.0,28.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-04-24,Chandigarh,638.0,603.0,28.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-04-25,Chandigarh,734.0,668.0,29.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-04-26,Chandigarh,756.0,677.0,31.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-04-27,Chandigarh,843.0,777.0,41.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-04-28,Chandigarh,924.0,857.0,57.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-04-29,Chandigarh,1012.0,922.0,68.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-04-30,Chandigarh,1147.0,1022.0,75.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-01,Chandigarh,1252.0,1131.0,89.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-02,Chandigarh,1462.0,1339.0,95.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-03,Chandigarh,1616.0,1491.0,98.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-04,Chandigarh,1678.0,1545.0,103.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-05,Chandigarh,1713.0,1576.0,116.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-06,Chandigarh,1785.0,1641.0,121.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-07,Chandigarh,1845.0,1698.0,130.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-08,Chandigarh,1913.0,1748.0,147.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-09,Chandigarh,2055.0,1871.0,170.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-10,Chandigarh,2142.0,1947.0,174.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-11,Chandigarh,2177.0,1978.0,174.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-12,Chandigarh,2276.0,2069.0,188.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-13,Chandigarh,2420.0,2206.0,190.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-14,Chandigarh,2505.0,2299.0,192.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-15,Chandigarh,2586.0,2383.0,192.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-16,Chandigarh,2718.0,2513.0,192.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-17,Chandigarh,2812.0,2604.0,192.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-18,Chandigarh,2892.0,2663.0,197.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-19,Chandigarh,3031.0,2783.0,200.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-21,Chandigarh,3369.0,3125.0,217.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-22,Chandigarh,3531.0,3234.0,220.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-23,Chandigarh,3749.0,3390.0,226.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-24,Chandigarh,3904.0,3514.0,239.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-25,Chandigarh,4089.0,3695.0,267.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-26,Chandigarh,4207.0,3828.0,279.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-27,Chandigarh,4332.0,3991.0,280.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-28,Chandigarh,4467.0,4138.0,290.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-29,Chandigarh,4543.0,4222.0,290.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-30,Chandigarh,4654.0,4342.0,290.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-05-31,Chandigarh,4785.0,4478.0,294.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-06-01,Chandigarh,4816.0,4495.0,295.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-06-02,Chandigarh,4902.0,4573.0,302.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-06-03,Chandigarh,4977.0,4658.0,302.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-06-04,Chandigarh,5059.0,4735.0,303.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-06-05,Chandigarh,5121.0,4793.0,310.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-06-06,Chandigarh,5237.0,4906.0,310.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-06-07,Chandigarh,5312.0,4977.0,315.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-06-08,Chandigarh,5385.0,5040.0,319.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-06-10,Chandigarh,5532.0,5182.0,329.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-06-11,Chandigarh,5636.0,5267.0,333.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-06-12,Chandigarh,5708.0,5342.0,335.0,32,1055450,28991,1026459,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818,Dense4
2020-04-02,Chhattisgarh,1232.0,921.0,10.0,17,25545198,19607961,5937237,"135,191 km2 (52,198 sq mi)",189/km2 (490/sq mi),991,Dense1
2020-04-10,Chhattisgarh,3473.0,3322.0,19.0,17,25545198,19607961,5937237,"135,191 km2 (52,198 sq mi)",189/km2 (490/sq mi),991,Dense1
2020-04-11,Chhattisgarh,3858.0,3503.0,19.0,17,25545198,19607961,5937237,"135,191 km2 (52,198 sq mi)",189/km2 (490/sq mi),991,Dense1
2020-04-12,Chhattisgarh,3945.0,3856.0,32.0,17,25545198,19607961,5937237,"135,191 km2 (52,198 sq mi)",189/km2 (490/sq mi),991,Dense1
2020-04-13,Chhattisgarh,4377.0,3969.0,32.0,17,25545198,19607961,5937237,"135,191 km2 (52,198 sq mi)",189/km2 (490/sq mi),991,Dense1
2020-04-14,Chhattisgarh,4812.0,4319.0,34.0,17,25545198,19607961,5937237,"135,191 km2 (52,198 sq mi)",189/km2 (490/sq mi),991,Dense1
2020-04-15,Chhattisgarh,5122.0,4878.0,34.0,17,25545198,19607961,5937237,"135,191 km2 (52,198 sq mi)",189/km2 (490/sq mi),991,Dense1
